x,average,above,below,min,max,stv
0,33.6734693877551,33.6734693877551,33.6734693877551,33.6734693877551,33.6734693877551,0.0
1,35.714285714285715,35.714285714285715,35.714285714285715,35.714285714285715,35.714285714285715,0.0
2,35.714285714285715,35.714285714285715,35.714285714285715,35.714285714285715,35.714285714285715,0.0
3,35.714285714285715,35.714285714285715,35.714285714285715,35.714285714285715,35.714285714285715,0.0
4,35.714285714285715,35.714285714285715,35.714285714285715,35.714285714285715,35.714285714285715,0.0
5,35.714285714285715,35.714285714285715,35.714285714285715,35.714285714285715,35.714285714285715,0.0
6,35.714285714285715,35.714285714285715,35.714285714285715,35.714285714285715,35.714285714285715,0.0
7,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,0.0
8,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,0.0
9,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,0.0
10,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,0.0
11,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,0.0
12,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,0.0
13,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,0.0
14,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,0.0
15,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,0.0
16,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,0.0
17,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,0.0
18,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,0.0
19,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,0.0
20,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,0.0
