x,average,above,below,min,max,stv
55,85.10204081632654,88.36734693877551,81.83673469387756,80.61224489795919,89.79591836734694,3.2653061224489788
56,85.10204081632654,88.36734693877551,81.83673469387756,80.61224489795919,89.79591836734694,3.2653061224489788
57,85.10204081632654,88.36734693877551,81.83673469387756,80.61224489795919,89.79591836734694,3.2653061224489788
58,85.10204081632654,88.36734693877551,81.83673469387756,80.61224489795919,89.79591836734694,3.2653061224489788
59,85.10204081632654,88.36734693877551,81.83673469387756,80.61224489795919,89.79591836734694,3.2653061224489788
60,85.10204081632654,88.36734693877551,81.83673469387756,80.61224489795919,89.79591836734694,3.2653061224489788
61,85.10204081632654,88.36734693877551,81.83673469387756,80.61224489795919,89.79591836734694,3.2653061224489788
62,85.91836734693878,89.23430138964733,82.60243330423023,80.61224489795919,89.79591836734694,3.3159340427085544
63,86.32653061224491,89.95436506829209,82.69869615619773,80.61224489795919,89.79591836734694,3.6278344560471787
64,86.32653061224491,89.95436506829209,82.69869615619773,80.61224489795919,89.79591836734694,3.6278344560471787
65,86.32653061224491,89.95436506829209,82.69869615619773,80.61224489795919,89.79591836734694,3.6278344560471787
66,86.32653061224491,89.95436506829209,82.69869615619773,80.61224489795919,89.79591836734694,3.6278344560471787
67,86.32653061224491,89.95436506829209,82.69869615619773,80.61224489795919,89.79591836734694,3.6278344560471787
68,86.32653061224491,89.95436506829209,82.69869615619773,80.61224489795919,89.79591836734694,3.6278344560471787
69,86.32653061224491,89.95436506829209,82.69869615619773,80.61224489795919,89.79591836734694,3.6278344560471787
70,86.32653061224491,89.95436506829209,82.69869615619773,80.61224489795919,89.79591836734694,3.6278344560471787
71,86.32653061224491,89.95436506829209,82.69869615619773,80.61224489795919,89.79591836734694,3.6278344560471787
72,86.32653061224491,89.95436506829209,82.69869615619773,80.61224489795919,89.79591836734694,3.6278344560471787
73,87.14285714285714,90.53331586241553,83.75239842329874,80.61224489795919,89.79591836734694,3.390458719558398
74,87.14285714285714,90.53331586241553,83.75239842329874,80.61224489795919,89.79591836734694,3.390458719558398
75,87.14285714285714,90.53331586241553,83.75239842329874,80.61224489795919,89.79591836734694,3.390458719558398
76,87.14285714285714,90.53331586241553,83.75239842329874,80.61224489795919,89.79591836734694,3.390458719558398
77,87.14285714285714,90.53331586241553,83.75239842329874,80.61224489795919,89.79591836734694,3.390458719558398
78,87.14285714285714,90.53331586241553,83.75239842329874,80.61224489795919,89.79591836734694,3.390458719558398
79,87.14285714285714,90.53331586241553,83.75239842329874,80.61224489795919,89.79591836734694,3.390458719558398
80,87.14285714285714,90.53331586241553,83.75239842329874,80.61224489795919,89.79591836734694,3.390458719558398
81,87.14285714285714,90.53331586241553,83.75239842329874,80.61224489795919,89.79591836734694,3.390458719558398
82,87.14285714285714,90.53331586241553,83.75239842329874,80.61224489795919,89.79591836734694,3.390458719558398
83,87.14285714285714,90.53331586241553,83.75239842329874,80.61224489795919,89.79591836734694,3.390458719558398
84,87.14285714285714,90.53331586241553,83.75239842329874,80.61224489795919,89.79591836734694,3.390458719558398
85,87.14285714285714,90.53331586241553,83.75239842329874,80.61224489795919,89.79591836734694,3.390458719558398
86,87.14285714285714,90.53331586241553,83.75239842329874,80.61224489795919,89.79591836734694,3.390458719558398
87,87.14285714285714,90.53331586241553,83.75239842329874,80.61224489795919,89.79591836734694,3.390458719558398
88,87.14285714285714,90.53331586241553,83.75239842329874,80.61224489795919,89.79591836734694,3.390458719558398
89,87.14285714285714,90.53331586241553,83.75239842329874,80.61224489795919,89.79591836734694,3.390458719558398
90,87.14285714285714,90.53331586241553,83.75239842329874,80.61224489795919,89.79591836734694,3.390458719558398
91,87.14285714285714,90.53331586241553,83.75239842329874,80.61224489795919,89.79591836734694,3.390458719558398
92,87.14285714285714,90.53331586241553,83.75239842329874,80.61224489795919,89.79591836734694,3.390458719558398
93,87.14285714285714,90.53331586241553,83.75239842329874,80.61224489795919,89.79591836734694,3.390458719558398
94,87.14285714285714,90.53331586241553,83.75239842329874,80.61224489795919,89.79591836734694,3.390458719558398
95,87.14285714285714,90.53331586241553,83.75239842329874,80.61224489795919,89.79591836734694,3.390458719558398
96,87.14285714285714,90.53331586241553,83.75239842329874,80.61224489795919,89.79591836734694,3.390458719558398
97,87.14285714285714,90.53331586241553,83.75239842329874,80.61224489795919,89.79591836734694,3.390458719558398
98,87.14285714285714,90.53331586241553,83.75239842329874,80.61224489795919,89.79591836734694,3.390458719558398
99,87.14285714285714,90.53331586241553,83.75239842329874,80.61224489795919,89.79591836734694,3.390458719558398
100,87.14285714285714,90.53331586241553,83.75239842329874,80.61224489795919,89.79591836734694,3.390458719558398
