x,average,above,below,min,max,stv
0,33.6734693877551,33.6734693877551,33.6734693877551,33.6734693877551,33.6734693877551,0.0
1,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,0.0
2,42.6530612244898,46.43821163081457,38.86791081816502,39.795918367346935,50.0,3.7851504063247776
3,43.06122448979592,47.642845779723196,38.47960319986864,39.795918367346935,52.04081632653062,4.581621289927278
4,43.469387755102034,48.01450152067756,38.924273989526505,39.795918367346935,52.04081632653062,4.545113765575531
5,48.36734693877552,54.61104430235852,42.123649575192516,39.795918367346935,54.08163265306123,6.243697363583005
6,50.0,57.636035483212126,42.363964516787874,39.795918367346935,58.16326530612245,7.636035483212125
7,53.6734693877551,60.90614087619157,46.440797899318625,41.83673469387755,64.28571428571429,7.23267148843647
8,54.89795918367347,62.917094981383066,46.87882338596388,41.83673469387755,64.28571428571429,8.019135797709593
9,55.30612244897959,63.22070180802666,47.391543089932526,41.83673469387755,64.28571428571429,7.914579359047069
10,55.30612244897959,63.22070180802666,47.391543089932526,41.83673469387755,64.28571428571429,7.914579359047069
11,55.91836734693877,63.83294670598584,48.003787987891705,41.83673469387755,64.28571428571429,7.914579359047069
12,55.91836734693877,63.83294670598584,48.003787987891705,41.83673469387755,64.28571428571429,7.914579359047069
13,55.91836734693877,63.83294670598584,48.003787987891705,41.83673469387755,64.28571428571429,7.914579359047069
14,56.93877551020408,65.26370532831476,48.61384569209341,41.83673469387755,64.28571428571429,8.32492981811067
15,56.93877551020408,65.26370532831476,48.61384569209341,41.83673469387755,64.28571428571429,8.32492981811067
16,56.93877551020408,65.26370532831476,48.61384569209341,41.83673469387755,64.28571428571429,8.32492981811067
17,56.93877551020408,65.26370532831476,48.61384569209341,41.83673469387755,64.28571428571429,8.32492981811067
18,56.93877551020408,65.26370532831476,48.61384569209341,41.83673469387755,64.28571428571429,8.32492981811067
19,56.93877551020408,65.26370532831476,48.61384569209341,41.83673469387755,64.28571428571429,8.32492981811067
20,58.9795918367347,63.911447336161054,54.04773633730834,52.04081632653062,64.28571428571429,4.931855499426356
21,58.9795918367347,63.911447336161054,54.04773633730834,52.04081632653062,64.28571428571429,4.931855499426356
22,58.9795918367347,63.911447336161054,54.04773633730834,52.04081632653062,64.28571428571429,4.931855499426356
23,58.9795918367347,63.911447336161054,54.04773633730834,52.04081632653062,64.28571428571429,4.931855499426356
24,60.816326530612244,66.50138297027924,55.13127009094526,52.04081632653062,68.36734693877551,5.685056439666988
25,61.83673469387755,68.11369653029783,55.55977285745727,52.04081632653062,68.36734693877551,6.276961836420283
