x,average,above,below,min,max,stv
55,81.12244897959184,81.63265306122449,80.61224489795919,80.61224489795919,81.63265306122449,0.5102040816326507
56,81.12244897959184,81.63265306122449,80.61224489795919,80.61224489795919,81.63265306122449,0.5102040816326507
57,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
58,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
59,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
60,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
61,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
62,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
63,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
64,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
65,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
66,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
67,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
68,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
69,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
70,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
71,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
72,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
73,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
74,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
75,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
76,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
77,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
78,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
79,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
80,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
81,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
82,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
83,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
84,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
85,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
86,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
87,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
88,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
89,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
90,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
91,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
92,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
93,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
94,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
95,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
96,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
97,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
98,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
99,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
100,83.16326530612244,85.7142857142857,80.61224489795919,80.61224489795919,85.71428571428571,2.551020408163261
