x,average,above,below,min,max
28,79.08163265306123,82.34853277420045,75.81473253192202,75.51020408163265,83.6734693877551
29,79.08163265306123,82.34853277420045,75.81473253192202,75.51020408163265,83.6734693877551
30,79.08163265306123,82.34853277420045,75.81473253192202,75.51020408163265,83.6734693877551
31,79.08163265306123,82.34853277420045,75.81473253192202,75.51020408163265,83.6734693877551
32,79.08163265306123,82.34853277420045,75.81473253192202,75.51020408163265,83.6734693877551
33,79.08163265306123,82.34853277420045,75.81473253192202,75.51020408163265,83.6734693877551
34,79.08163265306123,82.34853277420045,75.81473253192202,75.51020408163265,83.6734693877551
35,79.08163265306123,82.34853277420045,75.81473253192202,75.51020408163265,83.6734693877551
36,79.08163265306123,82.34853277420045,75.81473253192202,75.51020408163265,83.6734693877551
37,79.08163265306123,82.34853277420045,75.81473253192202,75.51020408163265,83.6734693877551
38,79.08163265306123,82.34853277420045,75.81473253192202,75.51020408163265,83.6734693877551
39,80.35714285714286,84.76826950657923,75.94601620770649,75.51020408163265,85.71428571428571
40,80.35714285714286,84.76826950657923,75.94601620770649,75.51020408163265,85.71428571428571
41,80.35714285714286,84.76826950657923,75.94601620770649,75.51020408163265,85.71428571428571
42,80.35714285714286,84.76826950657923,75.94601620770649,75.51020408163265,85.71428571428571
43,80.35714285714286,84.76826950657923,75.94601620770649,75.51020408163265,85.71428571428571
44,80.35714285714286,84.76826950657923,75.94601620770649,75.51020408163265,85.71428571428571
45,80.86734693877551,85.72769359266778,76.00700028488325,75.51020408163265,85.71428571428571
46,80.86734693877551,85.72769359266778,76.00700028488325,75.51020408163265,85.71428571428571
47,80.86734693877551,85.72769359266778,76.00700028488325,75.51020408163265,85.71428571428571
48,80.86734693877551,85.72769359266778,76.00700028488325,75.51020408163265,85.71428571428571
49,81.37755102040816,85.72926584419183,77.0258361966245,76.53061224489795,85.71428571428571
50,81.37755102040816,85.72926584419183,77.0258361966245,76.53061224489795,85.71428571428571
51,81.37755102040816,85.72926584419183,77.0258361966245,76.53061224489795,85.71428571428571
52,81.37755102040816,85.72926584419183,77.0258361966245,76.53061224489795,85.71428571428571
53,81.37755102040816,85.72926584419183,77.0258361966245,76.53061224489795,85.71428571428571
54,81.37755102040816,85.72926584419183,77.0258361966245,76.53061224489795,85.71428571428571
55,81.37755102040816,85.72926584419183,77.0258361966245,76.53061224489795,85.71428571428571
56,81.37755102040816,85.72926584419183,77.0258361966245,76.53061224489795,85.71428571428571
57,81.37755102040816,85.72926584419183,77.0258361966245,76.53061224489795,85.71428571428571
58,81.37755102040816,85.72926584419183,77.0258361966245,76.53061224489795,85.71428571428571
59,81.37755102040816,85.72926584419183,77.0258361966245,76.53061224489795,85.71428571428571
60,81.37755102040816,85.72926584419183,77.0258361966245,76.53061224489795,85.71428571428571
61,81.37755102040816,85.72926584419183,77.0258361966245,76.53061224489795,85.71428571428571
62,81.37755102040816,85.72926584419183,77.0258361966245,76.53061224489795,85.71428571428571
63,81.37755102040816,85.72926584419183,77.0258361966245,76.53061224489795,85.71428571428571
64,81.37755102040816,85.72926584419183,77.0258361966245,76.53061224489795,85.71428571428571
65,82.39795918367346,87.95777926472024,76.83813910262668,76.53061224489795,89.79591836734694
66,82.39795918367346,87.95777926472024,76.83813910262668,76.53061224489795,89.79591836734694
67,82.39795918367346,87.95777926472024,76.83813910262668,76.53061224489795,89.79591836734694
68,82.39795918367346,87.95777926472024,76.83813910262668,76.53061224489795,89.79591836734694
69,83.16326530612244,88.18819275601841,78.13833785622647,76.53061224489795,89.79591836734694
70,84.43877551020408,89.29912216409635,79.57842885631182,76.53061224489795,89.79591836734694
71,84.43877551020408,89.29912216409635,79.57842885631182,76.53061224489795,89.79591836734694
72,85.45918367346938,90.87672463816207,80.04164270877669,76.53061224489795,89.79591836734694
73,85.45918367346938,90.87672463816207,80.04164270877669,76.53061224489795,89.79591836734694
74,85.45918367346938,90.87672463816207,80.04164270877669,76.53061224489795,89.79591836734694
75,85.45918367346938,90.87672463816207,80.04164270877669,76.53061224489795,89.79591836734694
76,85.45918367346938,90.87672463816207,80.04164270877669,76.53061224489795,89.79591836734694
77,85.45918367346938,90.87672463816207,80.04164270877669,76.53061224489795,89.79591836734694
78,85.45918367346938,90.87672463816207,80.04164270877669,76.53061224489795,89.79591836734694
79,85.45918367346938,90.87672463816207,80.04164270877669,76.53061224489795,89.79591836734694
80,85.45918367346938,90.87672463816207,80.04164270877669,76.53061224489795,89.79591836734694
81,85.45918367346938,90.87672463816207,80.04164270877669,76.53061224489795,89.79591836734694
82,85.45918367346938,90.87672463816207,80.04164270877669,76.53061224489795,89.79591836734694
83,85.96938775510203,90.55413284581924,81.38464266438483,78.57142857142857,89.79591836734694
84,85.96938775510203,90.55413284581924,81.38464266438483,78.57142857142857,89.79591836734694
85,85.96938775510203,90.55413284581924,81.38464266438483,78.57142857142857,89.79591836734694
86,85.96938775510203,90.55413284581924,81.38464266438483,78.57142857142857,89.79591836734694
87,85.96938775510203,90.55413284581924,81.38464266438483,78.57142857142857,89.79591836734694
88,85.96938775510203,90.55413284581924,81.38464266438483,78.57142857142857,89.79591836734694
89,85.96938775510203,90.55413284581924,81.38464266438483,78.57142857142857,89.79591836734694
90,85.96938775510203,90.55413284581924,81.38464266438483,78.57142857142857,89.79591836734694
91,85.96938775510203,90.55413284581924,81.38464266438483,78.57142857142857,89.79591836734694
92,85.96938775510203,90.55413284581924,81.38464266438483,78.57142857142857,89.79591836734694
93,85.96938775510203,90.55413284581924,81.38464266438483,78.57142857142857,89.79591836734694
94,85.96938775510203,90.55413284581924,81.38464266438483,78.57142857142857,89.79591836734694
95,85.96938775510203,90.55413284581924,81.38464266438483,78.57142857142857,89.79591836734694
96,85.96938775510203,90.55413284581924,81.38464266438483,78.57142857142857,89.79591836734694
97,85.96938775510203,90.55413284581924,81.38464266438483,78.57142857142857,89.79591836734694
98,85.96938775510203,90.55413284581924,81.38464266438483,78.57142857142857,89.79591836734694
99,85.96938775510203,90.55413284581924,81.38464266438483,78.57142857142857,89.79591836734694
100,85.96938775510203,90.55413284581924,81.38464266438483,78.57142857142857,89.79591836734694
